stack=rr30a_s3;stackdb=rr30a_s3_db2;saveTime=3583947939.788000;version=20151224;
idx,x,y,z,sLen2d,sLen3d,intmSeconds,isDirty,intBad,intManual,spineWidth,extendHead,extendTail,scaleRadius,zPlusMinus,sSum,sMean,sSD,sN,sbSum,sbMean,sbSD,sbN,sbxyManual,sbxPos,sbyPos,dSum,dMean,dSD,dN,dPlus,dMinus,dbSum,dbMean,dbSD,dbN,ubssSum,ubssMean,ubsdSum,ubsdMean,utssmoss,utsmmosm,utssdoss,utsmdosm,utssmods,utsmmodm,utssdods,utsmdodm,utssdtds,utsmdtdm,utdsdods,utdmdodm,uSEV,
58.000000,NaN,NaN,NaN,2.249532,2.461787,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190323.000000,156.644444,198.545976,1215.000000,45662.000000,37.581893,46.195965,1215.000000,NaN,97.894259,38.270610,205933.000000,437.225053,268.396460,471.000000,NaN,NaN,19986.000000,42.433121,55.355517,471.000000,144661.000000,119.062551,185947.000000,394.791932,-120523.000000,-99.195886,0.545512,0.545512,-725824.000000,-1729.100931,0.166184,0.064422,0.777969,0.301583,0.213613,0.213613,2.553738,
59.000000,NaN,NaN,NaN,2.702839,2.881898,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217516.000000,168.617054,197.487792,1290.000000,50375.000000,39.050388,46.228123,1290.000000,NaN,84.221000,39.131033,207688.000000,440.951168,269.176814,471.000000,NaN,NaN,17123.000000,36.354565,43.177461,471.000000,167141.000000,129.566666,190565.000000,404.596603,-100042.000000,-77.551938,0.625567,0.625567,-708933.000000,-1730.463058,0.190784,0.069658,0.877081,0.320237,0.217522,0.217522,2.875887,
60.000000,NaN,NaN,NaN,1.066944,1.462317,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,267275.000000,263.584813,435.264999,1014.000000,43175.000000,42.578895,49.114159,1014.000000,NaN,88.699714,33.314398,369177.000000,741.319277,426.236382,498.000000,NaN,NaN,20979.000000,42.126506,53.876919,498.000000,224100.000000,221.005918,348198.000000,699.192771,-178158.000000,-175.698224,0.557105,0.557105,-988236.000000,-2213.403721,0.184850,0.090784,0.643599,0.316087,0.287212,0.287212,1.939697,
61.000000,NaN,NaN,NaN,0.936983,1.370378,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,165165.000000,166.833333,241.673914,990.000000,42380.000000,42.808081,50.470862,990.000000,NaN,96.651598,32.276603,341405.000000,693.912602,394.716220,492.000000,NaN,NaN,20216.000000,41.089431,53.196214,492.000000,122785.000000,124.025252,321189.000000,652.823171,-126370.000000,-127.646465,0.492806,0.492806,-1125010.000000,-2412.143447,0.098402,0.048903,0.382283,0.189983,0.257405,0.257405,1.914513,
62.000000,NaN,NaN,NaN,2.638868,2.638868,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451558.000000,306.556687,465.354905,1473.000000,57104.000000,38.767142,46.616637,1473.000000,NaN,104.865788,39.228285,314524.000000,663.552743,351.334945,474.000000,NaN,NaN,18842.000000,39.751055,48.507069,474.000000,394454.000000,267.789545,295682.000000,623.801688,-144403.000000,-98.033265,0.732020,0.732020,-932724.000000,-2532.164041,0.297213,0.095641,1.334048,0.429286,0.222790,0.222790,3.285694,
63.000000,NaN,NaN,NaN,1.540600,1.836695,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,367350.000000,392.467949,473.550965,936.000000,36436.000000,38.927350,45.137284,936.000000,NaN,99.765215,34.406583,335588.000000,682.089431,347.446888,492.000000,NaN,NaN,17771.000000,36.119919,41.825209,492.000000,330914.000000,353.540599,317817.000000,645.969512,-179051.000000,-191.293802,0.648896,0.648896,-1024947.000000,-2402.274442,0.244062,0.128289,1.041209,0.547302,0.234402,0.234402,2.768298,
64.000000,NaN,NaN,NaN,0.971838,0.971838,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,260181.000000,138.320574,274.917537,1881.000000,72100.000000,38.330675,46.512652,1881.000000,NaN,102.373734,42.763728,319608.000000,649.609756,375.404713,492.000000,NaN,NaN,19919.000000,40.485772,54.723019,492.000000,188081.000000,99.989899,299689.000000,609.123984,-63120.000000,-33.556619,0.748727,0.748727,-1004982.000000,-2324.934897,0.157645,0.041234,0.627587,0.164154,0.251193,0.251193,2.980685,
65.000000,NaN,NaN,NaN,0.791154,1.275117,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200561.000000,230.529885,340.170026,870.000000,38090.000000,43.781609,54.918168,870.000000,NaN,105.955386,22.494007,321909.000000,658.300613,397.927008,489.000000,NaN,NaN,18897.000000,38.644172,43.627430,489.000000,162471.000000,186.748276,303012.000000,619.656441,-138287.000000,-158.950574,0.540205,0.540205,-1067629.000000,-2328.793647,0.132080,0.074238,0.536187,0.301374,0.246331,0.246331,2.193003,
66.000000,NaN,NaN,NaN,1.510806,2.506499,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,211121.000000,249.552009,432.262726,846.000000,34509.000000,40.790780,47.477780,846.000000,NaN,115.150000,38.149330,333398.000000,686.004115,440.580652,486.000000,NaN,NaN,16439.000000,33.825103,38.608159,486.000000,176612.000000,208.761229,316959.000000,652.179012,-97511.000000,-115.261229,0.644280,0.644280,-956789.000000,-2123.339594,0.155825,0.089516,0.557208,0.320098,0.279653,0.279653,2.303855,
67.000000,NaN,NaN,NaN,1.077750,1.766789,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,296667.000000,354.440860,596.737294,837.000000,34983.000000,41.795699,55.068618,837.000000,NaN,108.157980,22.829662,393064.000000,798.910569,528.508323,492.000000,NaN,NaN,25543.000000,51.916667,66.387028,492.000000,261684.000000,312.645161,367521.000000,746.993902,-83256.000000,-99.469535,0.758636,0.758636,-951097.000000,-2152.356872,0.215772,0.126834,0.712025,0.418538,0.303040,0.303040,2.503421,
68.000000,NaN,NaN,NaN,2.153430,2.153430,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,165816.000000,128.241299,166.843943,1293.000000,52737.000000,40.786543,45.872645,1293.000000,NaN,120.397027,38.018452,265345.000000,566.976496,330.672162,468.000000,NaN,NaN,23021.000000,49.190171,58.706910,468.000000,113079.000000,87.454756,242324.000000,517.786325,-63992.000000,-49.491107,0.638608,0.638608,-887164.000000,-2049.816611,0.113052,0.040919,0.466644,0.168901,0.242265,0.242265,2.635989,
69.000000,NaN,NaN,NaN,1.398631,1.398631,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,307506.000000,225.279121,296.558546,1365.000000,57234.000000,41.929670,50.395105,1365.000000,NaN,121.330000,37.763757,168204.000000,496.176991,264.606347,339.000000,NaN,NaN,14911.000000,43.985251,51.135420,339.000000,250272.000000,183.349451,153293.000000,452.191740,-303469.000000,-222.321611,0.451966,0.451966,-487475.000000,-1992.895387,0.339238,0.084250,1.632638,0.405468,0.207785,0.207785,2.175158,
70.000000,NaN,NaN,NaN,0.971282,1.394055,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,210777.000000,172.626536,297.695082,1221.000000,44075.000000,36.097461,41.148804,1221.000000,NaN,109.900000,44.203100,389851.000000,817.297694,501.171778,477.000000,NaN,NaN,20159.000000,42.262055,51.679040,477.000000,166702.000000,136.529075,369692.000000,775.035639,-197256.000000,-161.552825,0.458025,0.458025,-1067968.000000,-2451.877633,0.135017,0.052746,0.450921,0.176158,0.299426,0.299426,1.529679,
71.000000,NaN,NaN,NaN,1.818836,2.703362,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,294750.000000,307.993730,437.989220,957.000000,35620.000000,37.220481,42.965400,957.000000,NaN,106.390000,41.292179,294108.000000,612.725000,367.593397,480.000000,NaN,NaN,20731.000000,43.189583,48.320558,480.000000,259130.000000,270.773249,273377.000000,569.535417,-264464.000000,-276.346918,0.494906,0.494906,-876893.000000,-2095.941334,0.228103,0.114409,0.947885,0.475428,0.240644,0.240644,2.056592,
72.000000,NaN,NaN,NaN,1.031838,1.436903,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,239458.000000,261.702732,345.071770,915.000000,35628.000000,38.937705,46.327625,915.000000,NaN,105.080000,39.952845,285376.000000,587.193416,320.714768,486.000000,NaN,NaN,18552.000000,38.172840,44.883480,486.000000,203830.000000,222.765027,266824.000000,549.020576,-175839.000000,-192.173771,0.536862,0.536862,-986614.000000,-2226.708225,0.171222,0.090944,0.763912,0.405750,0.224138,0.224138,2.395229,
73.000000,NaN,NaN,NaN,1.174945,2.319590,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124107.000000,190.640553,235.757300,651.000000,24736.000000,37.996928,40.860475,651.000000,NaN,101.136537,30.762672,328270.000000,663.171717,415.915950,495.000000,NaN,NaN,24706.000000,49.911111,63.958775,495.000000,99371.000000,152.643625,303564.000000,613.260606,-179997.000000,-276.493088,0.355699,0.355699,-1132731.000000,-2336.451324,0.080652,0.061325,0.327348,0.248905,0.246379,0.246379,1.443708,
74.000000,NaN,NaN,NaN,1.545060,2.527293,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229023.000000,227.883582,335.669168,1005.000000,40713.000000,40.510448,50.448458,1005.000000,NaN,113.362973,21.973722,303991.000000,657.989177,415.937117,462.000000,NaN,NaN,18091.000000,39.158009,44.072447,462.000000,188310.000000,187.373134,285900.000000,618.831168,-166676.000000,-165.846767,0.530472,0.530472,-946295.000000,-2268.481844,0.165970,0.076296,0.658657,0.302786,0.251982,0.251982,2.105197,
75.000000,NaN,NaN,NaN,2.999793,2.999793,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193404.000000,141.067834,229.220034,1371.000000,50299.000000,36.687819,40.558315,1371.000000,NaN,90.616000,44.118965,356831.000000,738.780538,430.475619,483.000000,NaN,NaN,22314.000000,46.198758,63.684924,483.000000,143105.000000,104.380015,334517.000000,692.581780,-119622.000000,-87.251640,0.544691,0.544691,-1099581.000000,-2468.468846,0.115158,0.040570,0.427796,0.150711,0.269189,0.269189,2.023454,
76.000000,NaN,NaN,NaN,0.912231,1.353575,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109336.000000,143.485564,205.954674,762.000000,32853.000000,43.114173,53.370092,762.000000,NaN,86.591000,33.817280,243370.000000,500.761317,309.457698,486.000000,NaN,NaN,23752.000000,48.872428,60.285371,486.000000,76483.000000,100.371391,219618.000000,451.888889,-88757.000000,-116.479003,0.462860,0.462860,-938794.000000,-1988.675934,0.075332,0.048046,0.348255,0.222115,0.216313,0.216313,2.139766,
77.000000,NaN,NaN,NaN,1.388830,1.388830,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,186528.000000,160.661499,197.294708,1161.000000,40822.000000,35.161068,40.174843,1161.000000,NaN,84.872000,39.056590,233714.000000,475.028455,283.282374,492.000000,NaN,NaN,19106.000000,38.833333,44.535995,492.000000,145706.000000,125.500431,214608.000000,436.195122,-121536.000000,-104.682170,0.545221,0.545221,-834945.000000,-1867.692659,0.148581,0.062965,0.678940,0.287716,0.218842,0.218842,2.491388,
78.000000,NaN,NaN,NaN,1.787587,1.787587,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206997.000000,167.473301,238.223754,1236.000000,49138.000000,39.755663,47.807070,1236.000000,NaN,83.205000,40.879495,224233.000000,458.554192,272.659597,489.000000,NaN,NaN,18054.000000,36.920245,44.851437,489.000000,157859.000000,127.717638,206179.000000,421.633947,-165722.000000,-134.079287,0.487850,0.487850,-790850.000000,-1812.382567,0.166393,0.065830,0.765641,0.302911,0.217326,0.217326,2.244786,
79.000000,NaN,NaN,NaN,1.723397,1.723397,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,265662.000000,177.108000,255.015866,1500.000000,57504.000000,38.336000,45.126955,1500.000000,NaN,86.747000,37.102797,426565.000000,872.321063,586.039329,489.000000,NaN,NaN,19492.000000,39.860941,49.939975,489.000000,208158.000000,138.772000,407073.000000,832.460122,-260381.000000,-173.587333,0.444270,0.444270,-908930.000000,-2145.661538,0.186340,0.060747,0.511353,0.166701,0.364405,0.364405,1.219165,
80.000000,NaN,NaN,NaN,0.896162,1.342798,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185059.000000,204.259382,274.394606,906.000000,41419.000000,45.716336,55.995502,906.000000,NaN,82.181000,20.312680,274715.000000,565.257202,341.325243,486.000000,NaN,NaN,17401.000000,35.804527,39.958598,486.000000,143640.000000,158.543046,257314.000000,529.452675,-186950.000000,-206.346578,0.434496,0.434496,-894149.000000,-1976.825267,0.138410,0.074246,0.558228,0.299447,0.247944,0.247944,1.752392,
81.000000,NaN,NaN,NaN,2.243960,2.456696,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,257921.000000,163.137887,211.868866,1581.000000,59595.000000,37.694497,45.145906,1581.000000,NaN,89.843558,41.750813,326728.000000,689.299578,409.896701,474.000000,NaN,NaN,19479.000000,41.094937,51.543506,474.000000,198326.000000,125.443390,307249.000000,648.204641,-235035.000000,-148.662240,0.457646,0.457646,-1048978.000000,-2505.999648,0.159004,0.047671,0.645489,0.193524,0.246330,0.246330,1.857854,
82.000000,NaN,NaN,NaN,2.450872,2.647031,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,267184.000000,230.132644,302.966041,1161.000000,41661.000000,35.883721,40.256305,1161.000000,NaN,85.288816,40.101098,274115.000000,578.301688,346.883978,474.000000,NaN,NaN,18393.000000,38.803797,43.015282,474.000000,225523.000000,194.248923,255722.000000,539.497891,-220363.000000,-189.804479,0.505786,0.505786,-969729.000000,-2327.379769,0.188682,0.077033,0.881907,0.360055,0.213948,0.213948,2.364059,
83.000000,NaN,NaN,NaN,1.626924,1.626924,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143950.000000,134.031657,182.513534,1074.000000,40705.000000,37.900372,46.356879,1074.000000,NaN,64.365964,36.492596,214772.000000,450.255765,303.236148,477.000000,NaN,NaN,19593.000000,41.075472,50.436025,477.000000,103245.000000,96.131285,195179.000000,409.180293,-160193.000000,-149.155494,0.391914,0.391914,-891086.000000,-1988.420077,0.103834,0.046116,0.528976,0.234936,0.196292,0.196292,1.996588,
84.000000,NaN,NaN,NaN,0.659564,1.197925,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128938.000000,260.480808,322.282377,495.000000,19527.000000,39.448485,46.679379,495.000000,NaN,70.152000,21.623616,216261.000000,474.256579,307.693943,456.000000,NaN,NaN,20412.000000,44.763158,55.804731,456.000000,109411.000000,221.032323,195849.000000,429.493421,-132441.000000,-267.557576,0.452388,0.452388,-881702.000000,-1952.461098,0.110392,0.101694,0.558650,0.514635,0.197605,0.197605,2.289355,
85.000000,NaN,NaN,NaN,1.211084,1.570581,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172280.000000,174.549139,222.979934,987.000000,39433.000000,39.952381,47.606236,987.000000,NaN,68.252305,31.316472,278838.000000,570.220859,469.994956,489.000000,NaN,NaN,18106.000000,37.026585,47.229833,489.000000,132847.000000,134.596758,260732.000000,533.194274,-191564.000000,-194.087132,0.409502,0.409502,-811839.000000,-1797.276452,0.140626,0.069672,0.509516,0.252435,0.275999,0.275999,1.483711,
86.000000,NaN,NaN,NaN,2.125335,2.348840,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,209660.000000,84.404187,138.122405,2484.000000,102255.000000,41.165459,49.986478,2484.000000,NaN,66.023000,32.829977,291005.000000,606.260417,440.863038,480.000000,NaN,NaN,19021.000000,39.627083,47.878679,480.000000,107405.000000,43.238728,271984.000000,566.633334,-199660.000000,-80.378422,0.349779,0.349779,-858451.000000,-1968.961272,0.111202,0.021488,0.394895,0.076308,0.281599,0.281599,1.242119,
87.000000,NaN,NaN,NaN,2.251314,2.463415,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,243655.000000,196.179549,271.520438,1242.000000,48007.000000,38.652979,42.843525,1242.000000,NaN,71.173000,30.378062,239599.000000,508.702760,339.115158,471.000000,NaN,NaN,20208.000000,42.904459,49.141149,471.000000,195648.000000,157.526570,219391.000000,465.798301,-117689.000000,-94.757649,0.624401,0.624401,-873891.000000,-2113.256870,0.182927,0.069371,0.891778,0.338186,0.205127,0.205127,3.043978,
88.000000,NaN,NaN,NaN,0.691122,0.691122,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189793.000000,298.416667,325.145033,636.000000,23200.000000,36.477987,44.611935,636.000000,NaN,57.254774,29.815904,319687.000000,683.091880,482.446054,468.000000,NaN,NaN,16865.000000,36.036325,42.418845,468.000000,166593.000000,261.938680,302822.000000,647.055555,-195658.000000,-307.638364,0.459883,0.459883,-849691.000000,-1909.608328,0.163924,0.120623,0.550135,0.404816,0.297970,0.297970,1.543387,
89.000000,NaN,NaN,NaN,1.535598,1.535598,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131068.000000,148.603175,211.753683,882.000000,35890.000000,40.691610,50.205527,882.000000,NaN,50.901348,24.430511,257912.000000,537.316667,322.663776,480.000000,NaN,NaN,17384.000000,36.216667,38.068542,480.000000,95178.000000,107.911565,240528.000000,501.100000,-120637.000000,-136.776643,0.441017,0.441017,-1042397.000000,-2262.036352,0.083667,0.045533,0.395704,0.215349,0.211439,0.211439,2.085784,
90.000000,NaN,NaN,NaN,0.770104,0.770104,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109358.000000,102.683568,170.499312,1065.000000,39262.000000,36.865728,44.487261,1065.000000,NaN,64.389489,36.335678,250484.000000,528.447257,306.733879,474.000000,NaN,NaN,20423.000000,43.086498,54.834393,474.000000,70096.000000,65.817840,230061.000000,485.360759,-76225.000000,-71.572770,0.479056,0.479056,-1041725.000000,-2279.796084,0.063046,0.028060,0.304684,0.135606,0.206923,0.206923,2.315146,
91.000000,NaN,NaN,NaN,0.825671,0.825671,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170466.000000,192.616949,310.093912,885.000000,33229.000000,37.546893,43.971110,885.000000,NaN,52.480916,21.436041,254760.000000,524.197531,313.348813,486.000000,NaN,NaN,20454.000000,42.086420,45.270012,486.000000,137237.000000,155.070056,234306.000000,482.111111,-173668.000000,-196.235029,0.441411,0.441411,-990219.000000,-2164.798257,0.121723,0.066844,0.585717,0.321648,0.207818,0.207818,2.124025,
92.000000,NaN,NaN,NaN,1.789812,1.789812,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,283203.000000,239.596447,304.664192,1182.000000,44562.000000,37.700508,46.988982,1182.000000,NaN,63.423637,37.696907,292676.000000,598.519427,350.915781,489.000000,NaN,NaN,18995.000000,38.844581,46.281750,489.000000,238641.000000,201.895939,273681.000000,559.674846,-306407.000000,-259.227580,0.437835,0.437835,-972451.000000,-2274.774818,0.197046,0.081519,0.871968,0.360738,0.225979,0.225979,1.937505,
93.000000,NaN,NaN,NaN,2.034425,2.034425,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,309682.000000,299.209662,314.150498,1035.000000,38413.000000,37.114010,40.658560,1035.000000,NaN,37.160962,25.208094,296485.000000,625.495781,354.320934,474.000000,NaN,NaN,18368.000000,38.751055,41.839536,474.000000,271269.000000,262.095652,278117.000000,586.744726,-291121.000000,-281.276329,0.482350,0.482350,-896113.000000,-2200.735572,0.232374,0.106420,0.975377,0.446695,0.238240,0.238240,2.024641,
94.000000,NaN,NaN,NaN,1.330814,1.330814,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,232111.000000,168.562818,250.841052,1377.000000,54136.000000,39.314452,44.785883,1377.000000,NaN,49.824000,23.880754,269868.000000,569.341772,333.500077,474.000000,NaN,NaN,17867.000000,37.694093,38.621179,474.000000,177975.000000,129.248366,252001.000000,531.647679,-223037.000000,-161.973130,0.443815,0.443815,-979388.000000,-2312.445726,0.153776,0.052934,0.706247,0.243109,0.217737,0.217737,2.038304,
95.000000,NaN,NaN,NaN,1.339215,1.671376,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190302.000000,205.288026,231.043165,927.000000,35735.000000,38.549083,48.328469,927.000000,NaN,39.468835,38.115700,279447.000000,608.816993,412.284170,459.000000,NaN,NaN,16057.000000,34.982571,44.597517,459.000000,154567.000000,166.738943,263390.000000,573.834422,-100262.000000,-108.157497,0.606552,0.606552,-963748.000000,-2269.677179,0.138214,0.068436,0.586837,0.290570,0.235524,0.235524,2.575329,
96.000000,NaN,NaN,NaN,1.089912,1.479158,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,231867.000000,324.743697,496.719324,714.000000,31692.000000,44.386555,55.924028,714.000000,NaN,80.342281,16.678749,353619.000000,714.381818,424.364895,495.000000,NaN,NaN,21194.000000,42.816162,53.163606,495.000000,200175.000000,280.357142,332425.000000,671.565656,-65761.000000,-92.102242,0.752719,0.752719,-1154813.000000,-2456.992353,0.147732,0.102419,0.602166,0.417468,0.245334,0.245334,3.068135,
97.000000,NaN,NaN,NaN,1.153343,1.153343,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164332.000000,239.202329,309.908156,687.000000,27023.000000,39.334789,46.713552,687.000000,NaN,104.457478,23.724264,276811.000000,569.569959,313.950469,486.000000,NaN,NaN,22037.000000,45.343621,56.060159,486.000000,137309.000000,199.867540,254774.000000,524.226338,-178090.000000,-259.228530,0.435350,0.435350,-1069980.000000,-2284.266204,0.113733,0.080458,0.538944,0.381262,0.211030,0.211030,2.062979,
98.000000,NaN,NaN,NaN,1.115710,1.498268,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163419.000000,244.273543,317.794206,669.000000,28829.000000,43.092676,50.387484,669.000000,NaN,70.022000,17.369450,282184.000000,584.231884,357.149892,483.000000,NaN,NaN,18994.000000,39.325052,47.151428,483.000000,134590.000000,201.180867,263190.000000,544.906832,-149332.000000,-223.216741,0.474039,0.474039,-1073663.000000,-2300.378139,0.111392,0.080422,0.511380,0.369202,0.217827,0.217827,2.176217,
99.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
100.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
101.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
102.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
103.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
104.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
105.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
106.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
107.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
108.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
109.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
110.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
